nodeID,nodetype,lat,lon
42723103,public transport,40.8521816,-73.7726765
42736282,public transport,40.8584149,-73.9038667
42840818,public transport,40.7095633,-73.8307965
42841012,public transport,40.668518,-73.7518434
42969559,public transport,40.6439626,-74.0734416
42969919,public transport,40.5513353,-74.151201
42969938,public transport,40.5444455,-74.1649012
42969951,public transport,40.540534,-74.1779041
42969964,public transport,40.5335447,-74.1919401
42969976,public transport,40.525526,-74.2000583
42970021,public transport,40.522491,-74.2175382
219709647,public transport,40.688089,-73.9668389
219726610,public transport,40.690635,-73.981824
219726617,public transport,40.6905128,-73.9849862
219817432,public transport,40.701397,-73.986751
260302471,public transport,40.7943793,-73.9719996
261434852,public transport,40.6559054,-73.6752222
261435822,public transport,40.6481684,-73.663821
274331441,public transport,40.7546149,-73.8456598
276018599,public transport,40.7524337,-73.8441172
276092543,public transport,40.7585195,-73.8298574
276233001,public transport,40.7461604,-73.9032853
276233212,public transport,40.7456359,-73.9030518
276319410,public transport,40.7415095,-73.9569751
276319527,public transport,40.7464555,-73.9454525
277046860,public transport,40.7446199,-73.9312304
277046861,public transport,40.7438431,-73.9244296
277046862,public transport,40.7431184,-73.9182509
277047076,public transport,40.744065,-73.949724
277671930,public transport,40.7631044,-73.7718991
277751536,public transport,40.6467488,-73.7888644
277752134,public transport,40.6482307,-73.7831883
277752210,public transport,40.6468134,-73.7798601
277752285,public transport,40.6439222,-73.7824099
277752293,public transport,40.6435616,-73.7893673
277752415,public transport,40.6597558,-73.8035383
277752592,public transport,40.6617903,-73.82463
277753014,public transport,40.6610254,-73.8295605
277957649,public transport,40.6817152,-73.837694
277957664,public transport,40.6859461,-73.8258664
279155458,public transport,40.746644,-73.891338
280989751,public transport,40.7491675,-73.8694786
280990284,public transport,40.7115203,-73.8895607
280990367,public transport,40.7062234,-73.8959256
280990453,public transport,40.7043972,-73.903074
280990845,public transport,40.7028171,-73.9076756
293829388,place of worship,40.7415018,-74.0375858
295870178,public transport,40.7194979,-74.0339995
295870180,public transport,40.7160215,-74.0341139
295870181,public transport,40.7128648,-74.0359523
295870188,public transport,40.7144578,-74.0432714
295870191,public transport,40.7103247,-74.0559652
296377486,fire,40.7369253,-74.0396118
296435424,place of worship,40.7424612,-74.0397834
296568074,restaurant,40.7385968,-74.0303486
296766360,place of worship,40.7510625,-74.034923
296766365,place of worship,40.7393674,-74.0407482
296926855,public transport,40.7318097,-74.0628655
297094803,pharmacy,40.7367009,-74.0308885
297385544,place of worship,40.7434979,-74.0389276
299177577,public transport,40.7453073,-74.1829578
299177579,public transport,40.7588303,-74.1848746
299738919,public transport,40.8666965,-74.1055612
299847526,public transport,40.9395539,-74.1214773
305499273,restaurant,40.7433179,-74.0285824
316542438,public transport,40.677316,-73.98311
320949338,bus,40.7574195,-73.9539143
324330986,public transport,40.7195942,-73.8448553
324334016,public transport,40.7101715,-73.7666684
324360750,public transport,40.7246435,-73.7062596
357544014,school,40.7951395,-73.699935
357544377,park,40.7645249,-73.650122
357544551,school,40.8304514,-73.9217456
357544577,school,40.7012239,-73.9445117
357544702,park,40.7953122,-73.7229603
357544940,beach,40.5264946,-74.164032
357545339,school,40.7356909,-73.8785433
357545552,beach,40.585938,-73.728743
357545993,park,40.8731554,-73.9140253
357548065,park,40.7139914,-73.7179091
357548361,school,40.732711,-73.9825978
357548368,school,40.7097874,-73.963484
357549372,school,40.6734364,-73.7087423
357549393,school,40.9054246,-73.7837156
357550025,school,40.6848253,-73.9479156
357551112,park,40.8978773,-73.8284673
357551778,school,40.6971081,-73.9116987
357552215,beach,40.6287153,-73.8868028
357553717,school,40.9595428,-73.8862464
357554497,park,40.9345432,-73.8870799
357554781,school,40.9037105,-73.8084667
357554855,school,40.9168689,-73.837797
357556060,school,40.7775029,-73.7341077
357556824,school,40.8178785,-73.9115255
357557431,beach,40.5837157,-73.7034646
357557722,school,40.6933246,-73.908228
357557743,school,40.960654,-73.8098555
357557918,school,40.9096786,-73.8355789
357557995,school,40.8235106,-73.8601863
357558393,school,40.9631538,-73.8779129
357558505,school,40.6495482,-73.9559714
357559473,school,40.8891988,-73.9069831
357559655,park,40.6714022,-73.6882212
357560064,school,40.61351,-74.0364565
357560477,school,40.66278,-73.70333
357561095,school,40.74528,-74.00472
357561540,school,40.6814693,-73.9495832
357561857,school,40.8103786,-73.9076366
357561914,school,40.6042714,-73.9401376
357562184,school,40.6646298,-73.7012811
357562187,school,40.7148249,-73.7351319
357562215,school,40.9053772,-73.8201337
357562455,park,40.548161,-74.1262534
357562874,school,40.9081549,-73.8420787
357563208,school,40.8998216,-73.834023
357563214,school,40.6838398,-73.9805745
357563307,park,40.6881489,-73.6606631
357563924,school,40.82028,-73.92556
357564028,school,40.6331597,-73.9887501
357564051,school,40.7187473,-73.8345869
357564143,park,40.8297609,-73.6565084
357564183,school,40.7181583,-73.7754107
357565028,school,40.6501038,-73.9537492
357565033,school,40.8176757,-73.8609622
357565063,school,40.7234356,-73.9540269
357565074,school,40.924142,-73.7912123
357565170,school,40.9189881,-73.7720767
357565235,school,40.7309577,-73.6891151
357565740,school,40.9531542,-73.7809658
357565790,beach,40.5204558,-74.1796629
357565940,park,40.8978773,-73.8187448
357565950,school,40.9170513,-73.809536
357566240,school,40.9252494,-73.7882666
357566248,school,40.9659905,-73.7879851
357567177,school,40.6895474,-73.9251373
357567191,school,40.8269911,-73.8294928
357567194,school,40.701056,-73.9274398
357567201,school,40.8567588,-73.8987482
357567217,school,40.8026009,-73.9437488
357567226,school,40.8251089,-73.8740885
357567249,school,40.6048269,-73.9951392
357567260,school,40.8173228,-73.9470821
357567265,school,40.8176007,-73.9401375
357567302,school,40.811201,-73.9095186
357567339,school,40.5842987,-73.8250606
357567347,school,40.7197963,-73.977488
357567368,school,40.5944465,-73.7867485
357567380,school,40.6847001,-73.8478291
357567410,school,40.6646242,-73.7593996
357567413,school,40.6587839,-73.928888
357567433,school,40.6979009,-73.9809668
357567449,school,40.6718768,-73.8934104
357567459,school,40.8101008,-73.9184702
357567468,school,40.8131564,-73.9184702
357567504,school,40.8203785,-73.9065253
357567532,school,40.6913175,-73.9334866
357567542,school,40.7295465,-73.982639
357567590,school,40.8059341,-73.9518045
357567600,school,40.8495446,-73.9151366
357567628,school,40.785175,-73.9420183
357568940,school,40.9478765,-73.7804102
357569088,school,40.9175991,-73.8304117
357569146,park,40.6548251,-73.6551299
357569527,beach,40.5834375,-73.6659638
357569621,school,40.9370431,-73.8829131
357569623,school,40.8965814,-73.8303992
357570102,school,40.830656,-73.696519
357570573,school,40.5800268,-73.8330271
357570662,park,40.7563882,-73.6867531
357570816,school,40.9246159,-73.788058
357570943,park,40.7056583,-73.9362487
357571146,park,40.903155,-73.8170781
357571503,beach,40.5760995,-74.0791774
357571885,school,40.831714,-73.878256
357571891,school,40.70778,-73.67083
357571909,hospital,40.8800853,-73.8798439
357572065,park,40.8650996,-73.6545729
357572577,school,40.8982726,-73.8424647
357572904,school,40.8887347,-73.8315352
357573150,beach,40.5580552,-74.1015148
357573219,park,40.5964931,-74.1715325
357573242,school,40.6984361,-73.9595827
357573524,school,40.9198213,-73.8398564
357575336,school,40.8807637,-73.8602137
357575737,school,40.7209875,-73.8866697
357575746,school,40.673436,-73.6679078
357575823,school,40.7226406,-73.7022676
357576242,school,40.7213058,-73.7770083
357576550,park,40.9192657,-73.8918023
357576745,school,40.7753791,-73.9812499
357576856,school,40.7959339,-73.6545734
357577730,place of worship,40.81528,-73.81389
357578304,school,40.5759381,-74.1265313
357578315,school,40.8041719,-73.9533334
357578317,school,40.8234339,-73.9073587
357578349,school,40.8020453,-73.9426376
357578352,school,40.8920212,-73.8622492
357578377,school,40.6937007,-73.9089851
357578402,school,40.6812143,-73.8845805
357578424,school,40.7442685,-74.0004172
357578442,school,40.6823255,-73.7695773
357578476,school,40.6859425,-73.9074374
357578538,school,40.8299467,-73.8529974
357578554,school,40.9389876,-73.8901356
357578602,school,40.8201007,-73.9045809
357578608,school,40.8107554,-73.9562475
357578626,school,40.8409336,-73.9384706
357578642,school,40.8814886,-73.8651351
357578649,school,40.9137102,-73.8901357
357578659,school,40.6408017,-73.9933334
357578693,school,40.82306,-73.89889
357578697,school,40.7078007,-73.7548753
357578713,school,40.6822761,-73.9168823
357578738,school,40.741213,-73.9801389
357578745,school,40.9174057,-73.8495918
357578758,school,40.7703023,-73.9857557
357578787,school,40.66028,-73.83472
357578845,school,40.9617651,-73.8270781
357578871,school,40.6325622,-73.9545487
357578879,school,40.8602243,-73.927629
357578906,school,40.8082886,-73.9258533
357578927,school,40.6656591,-73.9181926
357578963,school,40.8192674,-73.9090254
357579000,school,40.9603761,-73.8873576
357579076,school,40.7551017,-73.9659718
357579087,school,40.7890867,-73.9419502
357579092,school,40.6459,-74.0015668
357579097,school,40.78222,-73.77889
357579137,school,40.7985237,-73.9502675
357579218,school,40.7567683,-73.9723609
357579224,school,40.9278767,-73.8929134
357579234,school,40.6266673,-73.9895995
357579237,school,40.8075684,-73.9558954
357579259,school,40.7983551,-73.9494494
357579297,school,40.8991822,-73.8672264
357579300,school,40.9273211,-73.8990247
357579307,school,40.7751107,-73.9526983
357579334,school,40.8212167,-73.9409446
357579360,school,40.7849967,-73.9502957
357579430,school,40.8262117,-73.8931916
357579460,school,40.8070452,-73.9387486
357579623,school,40.6022823,-73.9700927
357579702,school,40.5810095,-73.8314467
357579732,school,40.7162135,-73.9987505
357579738,school,40.7659351,-73.82819
357579746,school,40.8248228,-73.9015252
357579817,school,40.8077587,-73.9399129
357579827,school,40.9498207,-73.8743017
357579848,school,40.6481594,-73.9529157
357579872,school,40.8127196,-73.905763
357579876,school,40.9564873,-73.8954134
357579889,school,40.6578814,-73.9198593
357579911,school,40.8542668,-73.9126366
357579941,school,40.9159323,-73.9040249
357579975,school,40.5708017,-74.1443618
357579988,school,40.960654,-73.8370784
357579998,school,40.6978029,-73.9809719
357580041,school,40.82139,-73.91667
357580070,school,40.9300989,-73.8445787
357580115,school,40.9523207,-73.8459676
357580134,school,40.9634316,-73.8431897
357580277,school,40.779268,-73.9562492
357580308,school,40.8176007,-73.897914
357580323,school,40.7541841,-73.9370531
357580330,school,40.9198212,-73.8590236
357580371,school,40.87444,-73.86806
357580396,school,40.80639,-73.92194
357580479,school,40.8098698,-73.9228849
357580493,school,40.8134341,-73.9081921
357580496,school,40.9445429,-73.8884689
357580499,school,40.9473208,-73.8695794
357580566,school,40.8298227,-73.8943027
357580608,school,40.6852857,-73.8481254
357580621,school,40.7591213,-73.9666402
357580638,school,40.8406796,-73.8825939
357580641,school,40.9403764,-73.8962468
357580651,school,40.7276022,-73.9790277
357580666,school,40.84028,-73.845
357580682,school,40.7278799,-74.0040284
357580731,school,40.6831588,-73.8770803
357580766,school,40.8100265,-73.9458311
357580780,school,40.7634348,-73.9795833
357580805,school,40.9348209,-73.8856911
357580836,school,40.7228802,-73.9065256
357580844,school,40.8231564,-73.8181895
357580859,school,40.8551001,-73.8823579
357580868,school,40.7056583,-73.9115257
357580909,school,40.7347016,-73.897369
357580912,school,40.7970454,-73.9312484
357580948,school,40.9464875,-73.8409675
357580991,school,40.703801,-73.9120307
357581029,school,40.789455,-73.9681635
357581046,school,40.7006584,-73.9181926
357581052,school,40.7851696,-73.9499962
357581102,school,40.785132,-73.9736454
357581131,school,40.6562148,-73.9540269
357581134,school,40.8462114,-73.8893025
357581140,school,40.70583,-73.90389
357581148,school,40.8219636,-73.8772613
357581203,school,40.7113527,-73.8281111
357581409,school,40.9681539,-73.7704098
357582584,beach,40.5714942,-73.851524
357582773,school,40.9542652,-73.8437453
357582796,school,40.9445431,-73.7954106
357583444,school,40.794268,-73.7351317
357583477,school,40.7326776,-73.8832271
357583594,school,40.7076027,-73.9143036
357583682,school,40.7184353,-73.6776302
357583736,school,40.7441576,-73.8225754
357583758,school,40.8163664,-73.9055496
357583911,school,40.9016721,-73.8643505
357583939,school,40.8323955,-73.8255096
357584000,school,40.6953806,-73.7159647
357584061,school,40.935932,-73.89208
357584074,school,40.7084355,-73.676519
357584102,school,40.7195468,-73.94236
357584169,school,40.6689923,-73.7362431
357584172,school,40.8511606,-73.8567332
357584265,school,40.84362,-73.8653018
357584283,school,40.6008334,-73.9520205
357584335,school,40.9531541,-73.841523
357584381,school,40.7717842,-73.9010431
357584491,school,40.6614655,-73.9490892
357584495,school,40.71667,-73.95833
357584501,school,40.8483061,-73.8529265
357584558,school,40.9112104,-73.7870772
357584619,school,40.6714923,-73.9456934
357584835,school,40.9242657,-73.8679127
357585174,school,40.6948972,-73.9376355
357585517,school,40.7628794,-73.9115257
357585787,school,40.5709383,-74.0940304
357585805,school,40.9078466,-73.9031547
357585894,school,40.6942696,-73.9098591
357586354,school,40.79083,-73.69944
357586401,school,40.6862143,-73.8384681
357586404,school,40.706394,-73.801776
357586417,school,40.7430624,-73.9531269
357586421,school,40.7528798,-73.8134674
357586428,school,40.8544658,-73.7893707
357586525,school,40.702325,-73.9026367
357586617,place of worship,40.6134409,-74.1062556
357586691,school,40.7013428,-73.8837622
357587016,school,40.9098214,-73.8795798
357587122,school,40.8365846,-73.6857551
357587272,school,40.6046907,-74.1310022
357587291,school,40.6778811,-73.8818027
357587475,school,40.6832924,-73.8134202
357587512,school,40.7370465,-73.9223594
357587519,school,40.6915173,-73.8562721
357587587,school,40.7103802,-73.697353
357587651,school,40.9406544,-73.7554095
357587677,school,40.9271442,-73.8318722
357588918,school,40.9134324,-73.9034694
357591958,park,40.9203768,-73.8937469
357592156,school,40.8595444,-73.888747
357592185,school,40.8399186,-73.9112268
357592386,place of worship,40.5791224,-73.9529898
357592423,place of worship,40.6127417,-73.7399819
357592437,school,40.7953791,-73.741243
357592667,school,40.5728815,-74.1373656
357592704,school,40.9198213,-73.8129112
357593347,park,40.9537095,-73.8970801
357593428,school,40.707047,-73.9440266
357593527,school,40.9428765,-73.8124428
357593550,park,40.7327923,-73.6684574
357594564,park,40.7972375,-73.7515712
357594704,school,40.7184351,-73.6534628
357594820,school,40.8701955,-73.8964685
357594961,school,40.9553763,-73.7829102
357595120,school,40.9095437,-73.787355
357595366,school,40.68556,-73.69833
357595424,school,40.9181548,-73.7979108
357595825,park,40.6278812,-73.664301
357596571,school,40.8749701,-73.8526767
357597259,school,40.7467681,-73.6631852
357597779,school,40.7128319,-73.7631961
357598108,school,40.9024919,-73.7779618
357598293,post office,40.5734382,-74.1140309
357598766,school,40.9230391,-73.8978416
357598937,school,40.7548442,-73.7043833
357598961,school,40.659548,-73.9148592
357599530,park,40.8491077,-73.8229011
357604611,school,40.9545429,-73.7262418
357604658,park,40.9450987,-73.7320753
357604694,park,40.9673324,-73.6670178
357604711,beach,40.9607747,-73.6791941
357604714,school,40.9671741,-73.7006996
357604737,beach,40.9641779,-73.6770219
357604740,school,40.9584638,-73.7152026
357604778,school,40.9565039,-73.7210684
357607545,park,40.9389876,-73.8676349
357607564,park,40.7284357,-73.8304123
357607640,hospital,40.8464723,-73.8388275
357607688,hospital,40.7865276,-73.9322574
357607736,park,40.8892662,-73.9023583
357607739,park,40.8895439,-73.9020805
357607778,school,40.8705947,-73.8974985
357607784,school,40.8704223,-73.8970822
357607904,park,40.7065114,-74.0033727
357608159,park,40.7120735,-74.0161706
357608326,place of worship,40.718158,-74.0037507
357608618,school,40.9378396,-73.8305367
357608641,school,40.9637095,-73.7929105
357608664,school,40.903155,-73.8112446
357608754,school,40.9328766,-73.8920801
357608761,school,40.9167657,-73.8915245
357608764,school,40.9253767,-73.9018026
357608766,park,40.9581539,-73.8834686
357608822,post office,40.9534318,-73.8462454
357608828,post office,40.919007,-73.8596621
357608860,post office,40.9111188,-73.8336097
357608903,post office,40.9222277,-73.89604
357608910,post office,40.9508467,-73.8276056
357608920,post office,40.9473209,-73.7948551
357608926,school,40.9250989,-73.8962469
357608929,school,40.9500985,-73.8887466
357608945,school,40.9317655,-73.893469
357609053,park,40.9000995,-73.7812438
357609067,place of worship,40.818434,-73.921248
357609075,place of worship,40.8203785,-73.9145811
357609078,place of worship,40.816126,-73.9054956
357609091,school,40.8226809,-73.9213414
357609104,school,40.8148953,-73.9120256
357609108,school,40.8231408,-73.9227542
357609113,school,40.8145452,-73.9048587
357609130,school,40.8153805,-73.9214359
357609134,place of worship,40.8106387,-73.9172921
357609143,place of worship,40.8078907,-73.9143289
357609160,school,40.8080448,-73.9289536
357609164,school,40.80917,-73.91778
357609202,school,40.8065501,-73.9213181
357609224,place of worship,40.8098338,-73.925058
357609241,school,40.8090397,-73.9199135
357609266,school,40.8134341,-73.9257221
357609297,place of worship,40.8173229,-73.9179146
357609300,place of worship,40.8206562,-73.9218036
357609309,park,40.8246865,-73.9071411
357609337,school,40.8420447,-73.8973584
357609343,place of worship,40.8177527,-73.9007066
357609349,park,40.8256117,-73.8875026
357609361,place of worship,40.817323,-73.8868026
357609372,park,40.9248213,-73.7876328
357609375,park,40.9288753,-73.7839083
357609379,park,40.9267657,-73.7854104
357609382,park,40.9337099,-73.845412
357609392,park,40.9492653,-73.8465231
357609405,park,40.930099,-73.7834659
357609419,park,40.9542652,-73.7367977
357609425,park,40.9073214,-73.8731907
357609453,park,40.9148213,-73.9037472
357609460,place of worship,40.9238376,-73.8968217
357609463,place of worship,40.9570428,-73.8854131
357609466,place of worship,40.9587881,-73.8877519
357609470,place of worship,40.9092659,-73.8801354
357609473,place of worship,40.9601885,-73.8864035
357609476,place of worship,40.9362098,-73.8909689
357609479,place of worship,40.9548206,-73.8887467
357609483,place of worship,40.9373209,-73.8831909
357609486,place of worship,40.9378765,-73.8812464
357609489,place of worship,40.9378764,-73.8820798
357609496,place of worship,40.9156547,-73.8973581
357609500,place of worship,40.9373209,-73.8979135
357609503,place of worship,40.9337099,-73.8931912
357609506,place of worship,40.9406542,-73.8879132
357609509,place of worship,40.928932,-73.892136
357609512,place of worship,40.9431542,-73.8962468
357609516,place of worship,40.9195434,-73.8973581
357609519,place of worship,40.9336463,-73.8985255
357609522,place of worship,40.9398209,-73.8904133
357609525,place of worship,40.936867,-73.8898701
357609532,place of worship,40.9392654,-73.8962468
357609535,place of worship,40.9556539,-73.8862465
357609542,place of worship,40.9348209,-73.8893022
357609546,place of worship,40.9173211,-73.8981915
357609549,place of worship,40.9433571,-73.889898
357609553,place of worship,40.9413491,-73.895213
357609562,place of worship,40.9163789,-73.8501928
357609566,place of worship,40.915901,-73.8592971
357609570,place of worship,40.9168864,-73.8499169
357609573,place of worship,40.9353766,-73.8606903
357609576,place of worship,40.9248211,-73.8679127
357609579,school,40.9031549,-73.8668017
357609612,park,40.9534318,-73.8651348
357609646,place of worship,40.8987106,-73.7798548
357609718,park,40.9612093,-73.6806843
357609725,park,40.9359321,-73.8481899
357609728,park,40.9023216,-73.7948552
357609773,place of worship,40.9306544,-73.9029137
357609777,place of worship,40.9181546,-73.8977135
357609780,place of worship,40.9292655,-73.8984691
357609783,place of worship,40.9325987,-73.8865244
357609787,place of worship,40.932321,-73.8929134
357609793,place of worship,40.9362098,-73.8959691
357609796,place of worship,40.9373209,-73.8956912
357609800,place of worship,40.9336652,-73.9012389
357609803,place of worship,40.9214879,-73.8968024
357609806,place of worship,40.9215811,-73.8972417
357609812,school,40.9314877,-73.8912467
357609818,school,40.9303766,-73.8990247
357609821,place of worship,40.9325988,-73.8887467
357609828,place of worship,40.9487096,-73.8681904
357609831,place of worship,40.9484318,-73.8904132
357609840,place of worship,40.9539873,-73.8912466
357609843,place of worship,40.9403764,-73.8951357
357609847,place of worship,40.9406541,-73.89208
357609857,place of worship,40.9489874,-73.8865242
357609863,place of worship,40.9517651,-73.8909688
357609872,school,40.9412097,-73.8923578
357609879,school,40.9431542,-73.8962468
357609882,school,40.9464875,-73.8768018
357609885,school,40.9400987,-73.8901356
357609888,park,40.9492652,-73.8737462
357609933,place of worship,40.927009,-73.7873342
357609937,place of worship,40.915377,-73.8351341
357609940,place of worship,40.9003772,-73.837912
357609943,place of worship,40.9080465,-73.840125
357609949,place of worship,40.9089882,-73.8287451
357609952,place of worship,40.9148214,-73.8343007
357609955,place of worship,40.9178769,-73.8304117
357609959,place of worship,40.9178171,-73.8372219
357609962,place of worship,40.9150992,-73.8348563
357609964,place of worship,40.9025994,-73.836523
357609977,place of worship,40.9032033,-73.8381802
357609987,place of worship,40.9079537,-73.8215816
357609990,place of worship,40.9175991,-73.8251338
357609994,place of worship,40.9087104,-73.8362453
357609997,place of worship,40.9113562,-73.8473972
357610000,place of worship,40.9193671,-73.8143696
357610003,place of worship,40.9141072,-73.8404666
357610007,place of worship,40.909897,-73.8407049
357610009,place of worship,40.904266,-73.8351342
357610052,place of worship,40.9591109,-73.8194932
357610064,place of worship,40.8962106,-73.8343008
357610067,place of worship,40.9070437,-73.840412
357610077,place of worship,40.9093394,-73.8339406
357610091,place of worship,40.944543,-73.8420786
357610098,place of worship,40.9567647,-73.8059642
357610105,place of worship,40.9061861,-73.782956
357610108,place of worship,40.9428765,-73.7945773
357610111,place of worship,40.9092684,-73.7793061
357610118,place of worship,40.9220435,-73.7992997
357610121,place of worship,40.9173178,-73.7915198
357610124,place of worship,40.9184373,-73.7715178
357610127,place of worship,40.9084381,-73.7898633
357610133,place of worship,40.918825,-73.7966736
357610139,place of worship,40.9115182,-73.7860696
357610143,place of worship,40.9545429,-73.7956884
357610149,place of worship,40.9271334,-73.7941505
357610152,place of worship,40.9154187,-73.788605
357610156,place of worship,40.91676,-73.7942922
357610162,place of worship,40.9101026,-73.7790194
357610175,place of worship,40.8953773,-73.8056889
357610178,place of worship,40.897598,-73.8023532
357610182,place of worship,40.8981551,-73.8134669
357610185,place of worship,40.9120436,-73.8120779
357610188,place of worship,40.9503764,-73.8251337
357610195,place of worship,40.9503764,-73.8215224
357610201,place of worship,40.9663609,-73.7118327
357610221,place of worship,40.941198,-73.7561418
357610227,place of worship,40.9600984,-73.7312419
357610259,place of worship,40.9070437,-73.8356897
357610262,place of worship,40.9025994,-73.8295784
357610265,place of worship,40.9003772,-73.8354119
357610277,place of worship,40.9025994,-73.8345786
357610282,place of worship,40.9137925,-73.8425883
357610284,place of worship,40.9075993,-73.836523
357610287,place of worship,40.927599,-73.817078
357610298,place of worship,40.9059326,-73.8309673
357610301,place of worship,40.9009327,-73.8381898
357610305,place of worship,40.9059326,-73.8209671
357610315,place of worship,40.9087104,-73.8218004
357610321,place of worship,40.900655,-73.8362453
357610327,place of worship,40.9141807,-73.8390107
357610330,place of worship,40.8959328,-73.836523
357610336,place of worship,40.9272427,-73.8315623
357610342,place of worship,40.9034327,-73.8331896
357610352,school,40.9095436,-73.8418009
357610354,school,40.9137514,-73.8385113
357610357,school,40.909266,-73.8362453
357610360,school,40.9175991,-73.8304117
357610370,park,40.9025995,-73.7740213
357610376,park,40.9109742,-73.7657068
357610384,park,40.9298212,-73.7912439
357610390,park,40.9184325,-73.7734657
357610406,place of worship,40.9502989,-73.7307407
357610412,school,40.9501255,-73.7311674
357610531,school,40.9091667,-73.7808333
357610537,school,40.9336111,-73.7825
357610540,school,40.9102778,-73.7783333
357610557,school,40.7144444,-73.9975
357610563,park,40.7135058,-73.9985306
357610803,place of worship,40.7358333,-74.0025
357610843,place of worship,40.7277027,-73.9802859
357610867,place of worship,40.7494444,-73.9819444
357610871,place of worship,40.7603904,-73.9941408
357611212,school,40.8391667,-73.88
357611232,park,40.8625183,-73.8981361
357611235,school,40.8595622,-73.900457
357611253,hospital,40.8803581,-73.8813965
357611256,place of worship,40.8803204,-73.9204629
357611319,place of worship,40.8830921,-73.8583349
357611323,place of worship,40.8309451,-73.9073827
357611328,place of worship,40.8376953,-73.9155914
357611342,place of worship,40.8361085,-73.9034424
357611362,school,40.8274887,-73.9021643
357611381,place of worship,40.8211111,-73.9047222
357611385,place of worship,40.8263889,-73.9172222
357611388,place of worship,40.8216592,-73.9131211
357611409,place of worship,40.8305942,-73.9297532
357611412,place of worship,40.8271221,-73.9183517
357611433,place of worship,40.8241667,-73.9016667
357611450,school,40.8272695,-73.9183517
357611457,school,40.8183333,-73.9027778
357611460,school,40.8216667,-73.9169444
357611479,place of worship,40.8527778,-73.9027778
357611496,place of worship,40.8403342,-73.883653
357611502,place of worship,40.8436111,-73.9002778
357611511,place of worship,40.8430009,-73.9191325
357611514,place of worship,40.8436111,-73.9091667
357611537,place of worship,40.8462164,-73.8901422
357611546,place of worship,40.8497222,-73.9033333
357611549,place of worship,40.8502778,-73.9061111
357611552,place of worship,40.8427778,-73.9008333
357611555,place of worship,40.850814,-73.9085885
357611560,place of worship,40.850689,-73.9045472
357611588,post office,40.8530483,-73.9077751
357611595,school,40.8447222,-73.8986111
357611598,school,40.8528715,-73.9209552
357611604,school,40.8580556,-73.9038889
357611619,place of worship,40.8472222,-73.9077778
357611651,post office,40.8313889,-73.8513889
357611655,post office,40.8435753,-73.7853844
357611665,post office,40.8625992,-73.8575831
357611668,post office,40.8366456,-73.8617838
357611672,post office,40.8436111,-73.8308333
357611675,post office,40.9076784,-73.9042418
357611677,post office,40.8279198,-73.8239641
357611681,post office,40.8455556,-73.8658333
357611685,post office,40.8925,-73.8583333
357611688,post office,40.8772847,-73.865489
357611691,post office,40.9007989,-73.8675831
357611693,school,40.8209151,-73.8558569
357611697,school,40.8593835,-73.8891737
357611700,school,40.8752925,-73.8615858
357611703,school,40.8316834,-73.8785217
357611706,school,40.8214732,-73.8558814
357611710,school,40.8397338,-73.9112125
357611714,school,40.8595556,-73.8891649
357611717,school,40.860342,-73.8603058
357611721,school,40.8270969,-73.9040627
357611724,school,40.832091,-73.8786622
357611736,school,40.8749496,-73.8617476
357611746,school,40.8699149,-73.8970569
357611757,school,40.8594868,-73.8891649
357611770,school,40.8596377,-73.889172
357611776,school,40.8601682,-73.8603126
357611780,school,40.8270721,-73.9040185
357611783,school,40.8212196,-73.8558742
357611786,school,40.8755261,-73.8615915
357611789,school,40.8396975,-73.9112108
357611793,school,40.8319625,-73.8783274
357611796,school,40.814996,-73.8560409
357611799,school,40.8269895,-73.8183168
357611803,school,40.8398056,-73.9112165
357611808,school,40.8779262,-73.9130469
357611815,school,40.859619,-73.9063201
357611820,school,40.832025,-73.8786665
357611824,school,40.8318832,-73.8786792
357611833,school,40.8453261,-73.8271348
357611837,school,40.8606079,-73.8603031
357611846,school,40.8641466,-73.823934
357611859,school,40.8270885,-73.9041132
357611862,school,40.8178002,-73.9113952
357611865,school,40.8176882,-73.9114164
357611879,place of worship,40.8784932,-73.9017467
357611885,place of worship,40.8739763,-73.9009932
357611900,place of worship,40.8788993,-73.9088654
357611908,school,40.8777778,-73.9130556
357611925,school,40.9002198,-73.9013294
357611947,place of worship,40.8598124,-73.8954784
357611951,place of worship,40.8602778,-73.8961111
357611962,place of worship,40.8555723,-73.8933307
357611967,place of worship,40.8791667,-73.8788889
357611970,place of worship,40.8616667,-73.8991667
357611981,place of worship,40.8615144,-73.9007305
357611989,place of worship,40.8569444,-73.8891667
357611998,place of worship,40.85,-73.8827778
357612010,place of worship,40.8752417,-73.8770381
357612017,place of worship,40.9016063,-73.8677797
357612030,place of worship,40.8627778,-73.8952778
357612033,place of worship,40.8525,-73.8866667
357612045,school,40.8719444,-73.8875
357612048,school,40.8552778,-73.8825
357612058,school,40.8554928,-73.8933245
357612061,school,40.8727153,-73.9053779
357612064,school,40.8753602,-73.8775308
357612093,school,40.8816999,-73.8785834
357612110,post office,40.8601697,-73.8920841
357612116,place of worship,40.8994444,-73.8563889
357612125,place of worship,40.8885824,-73.8315781
357612128,place of worship,40.8858333,-73.8577778
357612134,place of worship,40.8255248,-73.8956279
357612147,place of worship,40.8297222,-73.8761111
357612156,place of worship,40.8284794,-73.8910568
357612160,place of worship,40.825,-73.8966667
357612176,place of worship,40.8177834,-73.887724
357612179,place of worship,40.8311111,-73.8966667
